dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,_category,_mechanism
corpus,Frontal orbital cortex (posterior),needs_review,0.715158,HOMBA:10194,orbital frontal cortex,bm25+fuzzy,Frontal orbital cortex,orbital frontal cortex,posterior,0.0,"lateral orbital frontal cortex (OFCl, area 12/47)",0.643089,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Pre-supplementary motor area (inferior),needs_review,0.7172,HOMBA:AA30012,medial division of area 6 (supplementary motor area),bm25+fuzzy,Pre-supplementary motor area,supplementary motor area,inferior,0.0,"caudal (posterior, inferior) medullary velum",0.57656,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Pre-supplementary motor area (superior),needs_review,0.7172,HOMBA:AA30012,medial division of area 6 (supplementary motor area),bm25+fuzzy,Pre-supplementary motor area,supplementary motor area,superior,0.0,"rostral (anterior, superior) medullary velum",0.584945,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Anterior ventral insular area,needs_review,0.717423,HOMBA:AA30890,anterior (ventral) spinal artery,bm25+fuzzy,Anterior ventral insular area,anterior (ventral) spinal artery,ventral,1.0,anterior (ventral /principal) pretectal nucleus,0.645205,B_algo,weak/lone-token fuzzy trap
corpus,Ventrolateral medulla,needs_review,0.72379,HOMBA:10662,myelencephalon (medulla oblongata),bm25+fuzzy+hierarchy_parent,ventrolateral medulla oblongata,medulla oblongata,,1.0,tegmentum of medulla oblongata,0.604563,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Vagus (spinal accessory) neurons,needs_review,0.729697,HOMBA:AA30587,spinal accessory nucleus,bm25+fuzzy,Vagus (spinal accessory) neurons,spinal accessory nucleus,spinal;accessory;spinal accessory,1.0,roots of spinal accessory nerve,0.680368,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Visual area V7,needs_review,0.734583,HOMBA:267499179,seventh visual area V7,bm25+fuzzy,visual cortex v7,seventh visual cortex v7,,1.0,sixth visual area,0.23572,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Posterior insular area,needs_review,0.739318,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,bm25+fuzzy,Posterior insular area,posterior,posterior,1.0,caudal (posterior) extramural migratory stream,0.739318,B_algo,weak/lone-token fuzzy trap
corpus,Temporal frontal cortex (anterior),needs_review,0.759299,HOMBA:10241,rostral division of area 22,bm25+fuzzy,Temporal frontal cortex (anterior),anterior   superior temporal cortex,anterior,1.0,frontal cortex,0.676739,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Accessory trigeminal nucleus,needs_review,0.760807,HOMBA:12419,accessory facial nucleus,bm25+fuzzy,Accessory trigeminal nucleus,accessory facial nucleus,accessory,1.0,accessory nerve nucleus (supraspinal nucleus),0.758288,B_algo,wrong top-1 (better candidate exists)
corpus,Pedunculopontine tegmentum,needs_review,0.761218,HOMBA:12416,pontine tegmentum,bm25+fuzzy+hierarchy_parent,Pedunculopontine tegmentum,pontine tegmentum,,1.0,midbrain tegmentum,0.488982,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Forel's field H1,needs_review,0.766321,HOMBA:10593,thalamic fasciculus (field H1),bm25+fuzzy,Forel's field H1,field H1,,1.0,prerubral field (field H3),0.504949,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Forel's field H2,needs_review,0.766321,HOMBA:10585,lenticular fasciculus (field H2),bm25+fuzzy,Forel's field H2,field H2,,1.0,prerubral field (field H3),0.504949,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Paracentral lobule,needs_review,0.789651,HOMBA:12126,"paracentral lobule, rostral part",bm25+fuzzy,Paracentral lobule,"paracentral lobule, rostral part",,1.0,"paracentral lobule, caudal part",0.691583,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Occipital fusiform gyrus,needs_review,0.791667,HOMBA:AA30549,fusiform (occipitotemporal) gyrus,bm25+fuzzy,Occipital fusiform gyrus,fusiform   gyrus,,1.0,occipital lobe,0.597979,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Temporal horn of the lateral ventricle,needs_review,0.831652,HOMBA:10597,rostral horn of lateral ventricles,bm25+fuzzy,Temporal horn of the lateral ventricle,anterior horn of lateral ventricle,lateral,1.0,caudal horn of lateral ventricles,0.829634,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Secondary visual cortex,needs_review,0.83465,HOMBA:AA30822,dorsolateral extrastriate occipital cortex,hierarchy_parent,Secondary visual cortex,dorsolateral extrastriate occipital cortex,,1.0,ventromedial extrastriate occipital cortex,0.83465,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Frontal medial cortex,needs_review,0.837395,HOMBA:10195,medial orbital frontal cortex (area 14),bm25+fuzzy,Frontal medial cortex,medial orbital frontal cortex,medial,1.0,medial (caudal) entorhinal cortex,0.395176,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Reticular perithalamic nucleus,needs_review,0.851793,HOMBA:10464,reticular nucleus of thalamus,bm25+fuzzy,Reticular perithalamic nucleus,reticular thalamic nucleus,reticular,1.0,parvicellular division of reticular nucleus (perireticular nucleus),0.704547,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Temporal frontal cortex (posterior),needs_review,0.868214,HOMBA:AA30009,frontal motor cortex (posterior frontal cortex),bm25+fuzzy,Temporal frontal cortex (posterior),posterior frontal cortex,posterior,1.0,caudal division of area 22,0.754612,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Superior parietal gyrus,needs_review,0.877148,HOMBA:12131,parietal lobe,bm25+hierarchy_parent,Superior parietal gyrus,parietal lobe,,1.0,superior parietal lobule (gyrus),0.797148,A_effectively_correct,synonym/parent match (review-only flag)
corpus,Angular gyrus (anterior),needs_review,0.88,HOMBA:12136,angular gyrus,bm25+exact+fuzzy,Angular gyrus,Angular gyrus,anterior,0.0,anterior cingulate  cortex (ventromedial prefrontal cortex),0.420222,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Angular gyrus (posterior),needs_review,0.88,HOMBA:12136,angular gyrus,bm25+exact+fuzzy,Angular gyrus,Angular gyrus,posterior,0.0,posterior cingulate cortex (PCC),0.418552,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,CA4 (dentate hilus),needs_review,0.88,HOMBA:10300,CA4 region of hippocampus,bm25+exact+fuzzy,CA4,CA4,dentate;hilus;dentate hilus,0.0,dentate gyrus,0.558436,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Cerebellar cortex (granular layer),needs_review,0.88,HOMBA:10657,cerebellar cortex,bm25+exact+fuzzy,Cerebellar cortex,Cerebellar cortex,granular;layer;granular layer,0.0,granular cell layer of cerebellar cortex,0.824443,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Corticospinal tract (pyramids),needs_review,0.88,HOMBA:12047,corticospinal tract,bm25+exact+fuzzy,Corticospinal tract,Corticospinal tract,pyramids,0.0,lateral corticospinal tract,0.7172,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Edinger-Westphal nucleus (preganglionic),needs_review,0.88,HOMBA:12197,Edinger-Westphal nucleus (accessory oculomotor nucleus),bm25+exact+fuzzy,Edinger-Westphal nucleus,Edinger-Westphal nucleus,preganglionic,0.0,pre-Edinger-Westphal nucleus,0.7392,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Fornix (anterior columns),needs_review,0.88,HOMBA:10576,fornix,bm25+exact+fuzzy,Fornix,Fornix,anterior;columns;anterior columns,0.0,"cingulate gyrus, rostral (anterior) part",0.5817,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Frontal pole (lateral),needs_review,0.88,HOMBA:146034888,frontal pole,bm25+exact+fuzzy,Frontal pole,Frontal pole,lateral,0.0,"lateral orbital frontal cortex (OFCl, area 12/47)",0.385433,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Frontal pole (medial),needs_review,0.88,HOMBA:146034888,frontal pole,bm25+exact+fuzzy,Frontal pole,Frontal pole,medial,0.0,medial orbital frontal cortex (area 14),0.38715,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Inferior frontal gyrus (anterior),needs_review,0.88,HOMBA:12117,inferior frontal gyrus,bm25+exact+fuzzy,Inferior frontal gyrus,Inferior frontal gyrus,anterior,0.0,"inferior frontal gyrus, opercular part",0.689432,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Inferior frontal gyrus (orbital part),needs_review,0.88,HOMBA:12117,inferior frontal gyrus,bm25+exact+fuzzy,Inferior frontal gyrus,Inferior frontal gyrus,orbital,0.0,"inferior frontal gyrus, opercular part",0.689432,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Inferior frontal gyrus (pars opercularis),needs_review,0.88,HOMBA:12117,inferior frontal gyrus,bm25+exact+fuzzy,Inferior frontal gyrus,Inferior frontal gyrus,pars;opercularis;pars opercularis,0.0,"inferior frontal gyrus, opercular part",0.667432,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Inferior frontal gyrus (pars orbitalis),needs_review,0.88,HOMBA:12117,inferior frontal gyrus,bm25+exact+fuzzy,Inferior frontal gyrus,Inferior frontal gyrus,pars;orbitalis;pars orbitalis,0.0,"inferior frontal gyrus, opercular part",0.667432,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Inferior frontal gyrus (pars triangularis),needs_review,0.88,HOMBA:12117,inferior frontal gyrus,bm25+exact+fuzzy,Inferior frontal gyrus,Inferior frontal gyrus,pars;triangularis;pars triangularis,0.0,"inferior frontal gyrus, opercular part",0.667432,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Inferior temporal gyrus (anterior),needs_review,0.88,HOMBA:12142,inferior temporal gyrus,bm25+exact+fuzzy,Inferior temporal gyrus,Inferior temporal gyrus,anterior,0.0,superior temporal gyrus,0.604975,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Inferior temporal gyrus (posterior),needs_review,0.88,HOMBA:12142,inferior temporal gyrus,bm25+exact+fuzzy,Inferior temporal gyrus,Inferior temporal gyrus,posterior,0.0,superior temporal gyrus,0.604975,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Inferior temporal gyrus (temporo-occipital),needs_review,0.88,HOMBA:12142,inferior temporal gyrus,bm25+exact+fuzzy,Inferior temporal gyrus,Inferior temporal gyrus,temporo;occipital;temporo occipital,0.0,inferior occipital gyrus,0.72859,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Insular cortex (anterior),needs_review,0.88,HOMBA:10288,major insular cortex,bm25+exact+fuzzy,Insular cortex,Insular cortex,anterior,0.0,granular insular cortex (area Ig),0.7172,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Insular cortex (posterior),needs_review,0.88,HOMBA:10288,major insular cortex,bm25+exact+fuzzy,Insular cortex,Insular cortex,posterior,0.0,granular insular cortex (area Ig),0.7172,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Lenticular nucleus (pallidum),needs_review,0.88,HOMBA:10338,putamen (lateroventral division of the CP),bm25+exact+fuzzy,Lenticular nucleus,Lenticular nucleus,pallidum,0.0,globus pallidus (paleostriatum),0.798376,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Middle frontal gyrus (anterior),needs_review,0.88,HOMBA:12116,middle frontal gyrus,bm25+exact+fuzzy,Middle frontal gyrus,Middle frontal gyrus,anterior,0.0,anterior cingulate  cortex (ventromedial prefrontal cortex),0.400222,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Middle frontal gyrus (orbital part),needs_review,0.88,HOMBA:12116,middle frontal gyrus,bm25+exact+fuzzy,Middle frontal gyrus,Middle frontal gyrus,orbital,0.0,medial orbital gyrus,0.656148,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Middle frontal gyrus (posterior),needs_review,0.88,HOMBA:12116,middle frontal gyrus,bm25+exact+fuzzy,Middle frontal gyrus,Middle frontal gyrus,posterior,0.0,frontal motor cortex (posterior frontal cortex),0.403519,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Middle temporal gyrus (anterior),needs_review,0.88,HOMBA:12141,middle temporal gyrus,bm25+exact+fuzzy,Middle temporal gyrus,Middle temporal gyrus,anterior,0.0,"inferior temporal sulcus, rostral portion (anterior middle temporal sulcus)",0.795551,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Middle temporal gyrus (posterior),needs_review,0.88,HOMBA:12141,middle temporal gyrus,bm25+exact+fuzzy,Middle temporal gyrus,Middle temporal gyrus,posterior,0.0,"inferior temporal sulcus, caudal portion (posterior middle temporal sulcus)",0.792564,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Middle temporal gyrus (temporo-occipital),needs_review,0.88,HOMBA:12141,middle temporal gyrus,bm25+exact+fuzzy,Middle temporal gyrus,Middle temporal gyrus,temporo;occipital;temporo occipital,0.0,"fifth visual area (middle temporal area, MT)",0.599054,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Postcentral gyrus (lateral inferior),needs_review,0.88,HOMBA:12132,postcentral gyrus,bm25+exact+fuzzy,Postcentral gyrus,Postcentral gyrus,lateral;inferior;lateral inferior,0.0,inferior horn of lateral ventricles,0.322718,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Postcentral gyrus (lateral middle),needs_review,0.88,HOMBA:12132,postcentral gyrus,bm25+exact+fuzzy,Postcentral gyrus,Postcentral gyrus,lateral;middle;lateral middle,0.0,middle temporal gyrus,0.570126,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Postcentral gyrus (lateral superior),needs_review,0.88,HOMBA:12132,postcentral gyrus,bm25+exact+fuzzy,Postcentral gyrus,Postcentral gyrus,lateral;superior;lateral superior,0.0,lateral superior olivary nucleus,0.659887,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Postcentral gyrus (medial),needs_review,0.88,HOMBA:12132,postcentral gyrus,bm25+exact+fuzzy,Postcentral gyrus,Postcentral gyrus,medial,0.0,medial orbital gyrus,0.411391,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Precentral gyrus (lateral inferior),needs_review,0.88,HOMBA:12114,precentral gyrus,bm25+exact+fuzzy,Precentral gyrus,Precentral gyrus,lateral;inferior;lateral inferior,0.0,inferior horn of lateral ventricles,0.322718,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Precentral gyrus (lateral middle),needs_review,0.88,HOMBA:12114,precentral gyrus,bm25+exact+fuzzy,Precentral gyrus,Precentral gyrus,lateral;middle;lateral middle,0.0,"lateral fissure, main (caudal) ramus",0.575999,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Precentral gyrus (lateral superior),needs_review,0.88,HOMBA:12114,precentral gyrus,bm25+exact+fuzzy,Precentral gyrus,Precentral gyrus,lateral;superior;lateral superior,0.0,lateral superior olivary nucleus,0.664603,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Precentral gyrus (medial),needs_review,0.88,HOMBA:12114,precentral gyrus,bm25+exact+fuzzy,Precentral gyrus,Precentral gyrus,medial,0.0,medial orbital gyrus,0.411391,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Spinal trigeminal nucleus (oralis),needs_review,0.88,HOMBA:12572,spinal trigeminal nucleus,bm25+exact+fuzzy,Spinal trigeminal nucleus,Spinal trigeminal nucleus,oralis,0.0,"spinal nucleus of trigeminal nerve, rostral subnucleus",0.848222,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Superior frontal gyrus (dorsolateral),needs_review,0.88,HOMBA:12115,superior frontal gyrus,bm25+exact+fuzzy,Superior frontal gyrus,Superior frontal gyrus,dorsolateral,0.0,dorsolateral prefrontal gyrus,0.713422,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Superior frontal gyrus (lateral anterior),needs_review,0.88,HOMBA:12115,superior frontal gyrus,bm25+exact+fuzzy,Superior frontal gyrus,Superior frontal gyrus,lateral;anterior;lateral anterior,0.0,superior frontal sulcus,0.563907,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Superior frontal gyrus (lateral middle),needs_review,0.88,HOMBA:12115,superior frontal gyrus,bm25+exact+fuzzy,Superior frontal gyrus,Superior frontal gyrus,lateral;middle;lateral middle,0.0,middle frontal gyrus,0.691044,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Superior frontal gyrus (lateral posterior),needs_review,0.88,HOMBA:12115,superior frontal gyrus,bm25+exact+fuzzy,Superior frontal gyrus,Superior frontal gyrus,lateral;posterior;lateral posterior,0.0,superior frontal sulcus,0.563907,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Superior frontal gyrus (medial orbital),needs_review,0.88,HOMBA:12115,superior frontal gyrus,bm25+exact+fuzzy,Superior frontal gyrus,Superior frontal gyrus,medial;orbital;medial orbital,0.0,medial orbital frontal cortex (area 14),0.698679,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Superior frontal gyrus (medial),needs_review,0.88,HOMBA:12115,superior frontal gyrus,bm25+exact+fuzzy,Superior frontal gyrus,Superior frontal gyrus,medial,0.0,superior frontal sulcus,0.57564,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Superior frontal gyrus (orbital part),needs_review,0.88,HOMBA:12115,superior frontal gyrus,bm25+exact+fuzzy,Superior frontal gyrus,Superior frontal gyrus,orbital,0.0,orbital frontal cortex,0.644399,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Superior parietal lobule (anterior),needs_review,0.88,HOMBA:12133,superior parietal lobule (gyrus),bm25+exact+fuzzy,Superior parietal lobule,Superior parietal lobule,anterior,0.0,superior medial parietal cortex,0.498394,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Superior parietal lobule (posterior),needs_review,0.88,HOMBA:12133,superior parietal lobule (gyrus),bm25+exact+fuzzy,Superior parietal lobule,Superior parietal lobule,posterior,0.0,superior medial parietal cortex,0.498394,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Superior temporal gyrus (anterior),needs_review,0.88,HOMBA:12140,superior temporal gyrus,bm25+exact+fuzzy,Superior temporal gyrus,Superior temporal gyrus,anterior,0.0,rostral division of area 22,0.800164,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Superior temporal gyrus (posterior),needs_review,0.88,HOMBA:12140,superior temporal gyrus,bm25+exact+fuzzy,Superior temporal gyrus,Superior temporal gyrus,posterior,0.0,caudal division of area 22,0.796981,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Supramarginal gyrus (anterior),needs_review,0.88,HOMBA:12135,supramarginal gyrus,bm25+exact+fuzzy,Supramarginal gyrus,Supramarginal gyrus,anterior,0.0,anterior cingulate  cortex (ventromedial prefrontal cortex),0.420222,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Supramarginal gyrus (posterior),needs_review,0.88,HOMBA:12135,supramarginal gyrus,bm25+exact+fuzzy,Supramarginal gyrus,Supramarginal gyrus,posterior,0.0,posterior cingulate cortex (PCC),0.418552,A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Thalamus (excluding pulvinar),needs_review,0.88,HOMBA:10390,thalamus,bm25+exact+fuzzy,Thalamus,Thalamus,excluding;pulvinar;excluding pulvinar,0.0,pulvinar of thalamus,0.798195,A_effectively_correct,exact base match; subdivision not in HOMBA
species,Pretectothalamic lamina,low_confidence,0.290576,HOMBA:12357,dentatothalamic tract,fuzzy,Pretectothalamic lamina,dentatothalamic tract,,1.0,lamina III and IV of lumbar spinal cord,0.246639,B_algo,wrong top-1 (better candidate exists)
species,Frontal association area 3,low_confidence,0.304528,HOMBA:12113,frontal lobe,bm25+hierarchy_parent,Frontal association area 3,frontal lobe,,1.0,area 3 of primary somatosensory cortex,0.266446,D_homba_gap,HOMBA lacks this granularity
species,"Primary somatosensory area, barrel field",low_confidence,0.314206,HOMBA:AA30880,barrel field of S1fm (rodents),bm25,"Primary somatosensory area, barrel field",barrel field of S1fm,,1.0,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.287974,D_homba_gap,HOMBA lacks this granularity
species,Spiral ganglion,low_confidence,0.325676,HOMBA:10332,basal ganglia (basal nuclei),fuzzy,Spiral ganglion,basal ganglia,,1.0,,,D_homba_gap,HOMBA lacks this granularity
species,Intramedullary thalamic area,low_confidence,0.381754,HOMBA:13048,interanteromedial nucleus of thalamus,bm25+fuzzy,Intramedullary thalamic area,interanteromedial thalamic nucleus,,1.0,centromedian nucleus of thalamus,0.378996,B_algo,wrong top-1 (better candidate exists)
species,P1 Mesencephalic Reticulum,low_confidence,0.406954,HOMBA:12767,mesencephalic trigeminal tract,bm25+fuzzy,P1 Mesencephalic Reticulum,mesencephalic trigeminal tract,,1.0,mesencephalic trigeminal nucleus,0.406299,B_algo,wrong top-1 (better candidate exists)
species,Supra Geniculate,low_confidence,0.429875,HOMBA:AA30307,medial geniculate nuclear complex,bm25+hierarchy_parent,Supra Geniculate,medial geniculate nuclear complex,,1.0,lateral geniculate nuclear complex,0.428574,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Ventral Lateral X Thalamus,low_confidence,0.443893,HOMBA:10420,ventral lateral nucleus of thalamus,bm25,Ventral Lateral X Thalamus,ventral lateral nucleus of thalamus,ventral;lateral,1.0,lateral subdivision of LaV,0.382489,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,"External medullary lamina, auditory radiation",low_confidence,0.445726,HOMBA:12037,external medullary lamina of globus pallidus,bm25,"External medullary lamina, auditory radiation",external medullary lamina of pallidum,external,1.0,external medullary lamina of thalamus,0.445726,B_algo,wrong top-1 (better candidate exists)
species,Fields of Forel,low_confidence,0.446861,HOMBA:10462,nucleus of the field of Forel,bm25+fuzzy,Fields of Forel,nuclei of the field of forel,,1.0,,,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Vestibular apparatus,low_confidence,0.450809,HOMBA:12448,vestibular nuclei in pons,bm25+fuzzy+hierarchy_parent,Vestibular apparatus,vestibular nucleus,,1.0,vestibular nuclei in medulla,0.399762,D_homba_gap,HOMBA lacks this granularity
species,"Hypothalamic region, unspecified",low_confidence,0.453071,HOMBA:10607,hypothalamic sulcus,bm25+fuzzy,"Hypothalamic region, unspecified",hypothalamic sulcus,,1.0,ventricular-subventricular zone of hypothalamus,0.44451,B_algo,wrong top-1 (better candidate exists)
species,Cochlea,low_confidence,0.46225,HOMBA:12437,cochlear nuclei,fuzzy,Cochlea,cochlear nuclei,,1.0,olivocochlear bundle,0.45,D_homba_gap,HOMBA lacks this granularity
species,"Central opercular cortex, anterior",low_confidence,0.472507,HOMBA:12838,anterior lobe of cerebellar cortex,bm25+fuzzy,"Central opercular cortex, anterior",anterior lobe of cerebellar cortex,,1.0,rostral (anterior) branch of anterior commissure,0.472332,B_algo,wrong top-1 (better candidate exists)
species,Linear raphe,low_confidence,0.476073,HOMBA:12230,linear nucleus of the midbrain,bm25+hierarchy_parent,Linear raphe,linear nucleus of the midbrain,,1.0,caudal linear nucleus of the raphe,0.473574,B_algo,wrong top-1 (better candidate exists)
species,"Ventricular system, unspecified",low_confidence,0.483204,HOMBA:10542,ventricular zone of neocortex,bm25+fuzzy+hierarchy_parent,"Ventricular system, unspecified",ventricular zone,,1.0,central nervous system (neural tube),0.237518,B_algo,wrong top-1 (better candidate exists)
species,Capsule of the Antherior Thalamus,low_confidence,0.49017,HOMBA:10390,thalamus,bm25+fuzzy,Capsule of the Antherior Thalamus,thalamus,,1.0,ventral midline nuclei of thalamus,0.463581,E_source_typo,transcription typo in dataset
species,Retrosplenial dysgranular area,low_confidence,0.491053,HOMBA:AA30028,dysgranular division of area prostriata,bm25+fuzzy,Retrosplenial dysgranular area,dysgranular division of area prostriata,,1.0,retrosplenial cortex,0.456751,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Subcallosal cortex,low_confidence,0.494196,HOMBA:10281,subgenual (subcallosal) cingulate cortex (area 25),bm25+fuzzy,Subcallosal cortex,subcallosal,,1.0,cingulate cortex,0.493809,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Fourth Nerve,low_confidence,0.496163,HOMBA:12805,fourth ventricle,bm25+fuzzy+hierarchy_parent,Fourth Nerve,fourth ventricle,,1.0,optic nerve,0.474218,B_algo,wrong top-1 (better candidate exists)
species,Ventroposterior Inferior Thalamus,low_confidence,0.502419,HOMBA:AA30276,ventral midline nuclei of thalamus,hierarchy_parent,Ventroposterior Inferior Thalamus,ventral midline nuclei of thalamus,,1.0,ventroanterior-ventrolateral nuclear complex of thalamus,0.49476,B_algo,hierarchy_parent over-promotion
species,Cingulate area 1,low_confidence,0.504041,HOMBA:10217,cingulate subdivision of area 5,bm25+fuzzy,Cingulate area 1,cingulate subdivision of area 5,,1.0,cingulate cortex,0.463172,D_homba_gap,HOMBA lacks this granularity
species,Cingulate area 2,low_confidence,0.504041,HOMBA:10217,cingulate subdivision of area 5,bm25+fuzzy,Cingulate area 2,cingulate subdivision of area 5,,1.0,cingulate cortex,0.463172,D_homba_gap,HOMBA lacks this granularity
species,"Intracalcarine cortex, inferior",low_confidence,0.506184,HOMBA:12305,inferior colliculus,bm25+hierarchy_parent,"Intracalcarine cortex, inferior",inferior colliculus,,1.0,inferior lateral parietal cortex,0.482908,B_algo,wrong top-1 (better candidate exists)
species,Ventrolateral Tegmentum,low_confidence,0.508195,HOMBA:12416,pontine tegmentum,bm25+fuzzy+hierarchy_parent,Ventrolateral Tegmentum,pontine tegmentum,,1.0,paracollicular tegmentum,0.506735,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,"Supratemporal plane, anterior",low_confidence,0.510644,HOMBA:AA30484,rostral (anterior) branch of anterior commissure,bm25+fuzzy,"Supratemporal plane, anterior",anterior,,1.0,rostral (anterior) division of BM,0.510644,B_algo,weak/lone-token fuzzy trap
species,Centromedian and parafascicular thalamic complex,low_confidence,0.512572,HOMBA:10450,parafascicular nucleus of thalamus,bm25+fuzzy+hierarchy_parent,Centromedian and parafascicular thalamic complex,parafascicular thalamic nucleus,,1.0,centromedian nucleus of thalamus,0.498646,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Visceral Motor Nuclei,low_confidence,0.514851,HOMBA:12196,efferent nuclei of the cranial nerves in midbrain,hierarchy_parent,Visceral Motor Nuclei,efferent nuclei of the cranial nerves in midbrain,,1.0,facial nucleus,0.508517,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Ventrolateral orbital area,low_confidence,0.521543,HOMBA:AA30533,orbital gyri,bm25+hierarchy_parent,Ventrolateral orbital area,orbital gyri,,1.0,ventrolateral division of AV,0.503628,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Dorsolateral orbital area,low_confidence,0.529075,HOMBA:AA30533,orbital gyri,bm25+hierarchy_parent,Dorsolateral orbital area,orbital gyri,,1.0,"dorsal fourth visual area (dorsolateral visual cortex, DL)",0.51508,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,"Brainstem, unspecified",low_confidence,0.530552,HOMBA:10648,"gray matter of midbrain (mesencephalon, upper brainstem)",bm25+fuzzy,"Brainstem, unspecified",upper brainstem,,1.0,developing transient structures of lower brainstem (pons and medulla),0.298065,D_homba_gap,HOMBA lacks this granularity
species,Mediolateral Fascicle,low_confidence,0.537009,HOMBA:12731,cuneate fasciculus,bm25+fuzzy,Mediolateral Fascicle,cuneate fascicle,,1.0,uncinate fasciculus,0.530467,C_dict,ambiguous source label (cuneate fascicle?)
species,Trapezoid Bundle Region,low_confidence,0.537171,HOMBA:12796,trapezoid body,bm25+fuzzy,Trapezoid Bundle Region,trapezoid body,,1.0,nucleus of trapezoid body,0.39883,A_effectively_correct,correct entry/parent at rank 1 (low score)
